split,image_relative_path,label_relative_path,image_width,image_height,class_id,box_index,x_center_norm,y_center_norm,width_norm,height_norm,letterbox_scale,width_original_px,height_original_px,width_640_px,height_640_px,short_side_640_px,long_side_640_px,area_640_px2,aspect_ratio
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,1,0.9716796875,0.2861328125,0.048828125,0.037109375,1.25,25,19,31.25,23.75,23.75,31.25,742.1875,1.31578947368
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,2,0.486328125,0.54296875,0.046875,0.02734375,1.25,24,14,30,17.5,17.5,30,525,1.71428571429
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,3,0.4873046875,0.5849609375,0.048828125,0.025390625,1.25,25,13,31.25,16.25,16.25,31.25,507.8125,1.92307692308
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,4,0.4072265625,0.6103515625,0.052734375,0.029296875,1.25,27,15,33.75,18.75,18.75,33.75,632.8125,1.8
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,5,0.4189453125,0.6474609375,0.048828125,0.029296875,1.25,25,15,31.25,18.75,18.75,31.25,585.9375,1.66666666667
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,6,0.423828125,0.6962890625,0.05859375,0.029296875,1.25,30,15,37.5,18.75,18.75,37.5,703.125,2
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,7,0.4248046875,0.7294921875,0.052734375,0.029296875,1.25,27,15,33.75,18.75,18.75,33.75,632.8125,1.8
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,8,0.7587890625,0.7197265625,0.044921875,0.029296875,1.25,23,15,28.75,18.75,18.75,28.75,539.0625,1.53333333333
val,val/images/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.png,val/labels/GF1_WFV3_E112.3_N21.4_20190806_L2A0004164428_9216_10240.txt,512,512,0,9,0.7666015625,0.7626953125,0.052734375,0.033203125,1.25,27,17,33.75,21.25,21.25,33.75,717.1875,1.58823529412
val,val/images/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_11776_11776.png,val/labels/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_11776_11776.txt,512,512,0,0,0.183447098976,0.438860103627,0.0273037542662,0.0279792746114,1.25,13.9795221843,14.325388601,17.4744027304,17.9067357513,17.4744027304,17.9067357513,312.909512105,1.02474093264
val,val/images/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_3584_12288.png,val/labels/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_3584_12288.txt,512,512,0,0,0.626953125,0.1298828125,0.0390625,0.033203125,1.25,20,17,25,21.25,21.25,25,531.25,1.17647058824
val,val/images/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_5632_13312.png,val/labels/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_5632_13312.txt,512,512,0,0,0.830078125,0.1298828125,0.046875,0.033203125,1.25,24,17,30,21.25,21.25,30,637.5,1.41176470588
val,val/images/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_8192_12288.png,val/labels/GF1_WFV3_E112.5_N22.2_20190806_L2A0004164434_8192_12288.txt,512,512,0,0,0.41796875,0.822265625,0.0546875,0.03515625,1.25,28,18,35,22.5,22.5,35,787.5,1.55555555556
val,val/images/GF1_WFV3_E112.6_N13.8_20200703_L2A0004902372_14848_7168.png,val/labels/GF1_WFV3_E112.6_N13.8_20200703_L2A0004902372_14848_7168.txt,512,512,0,0,0.889931740614,0.957512953368,0.0477815699659,0.0559585492228,1.25,24.4641638225,28.6507772021,30.5802047782,35.8134715026,30.5802047782,35.8134715026,1095.18329237,1.17113249445
val,val/images/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_1024_6656.png,val/labels/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_1024_6656.txt,512,512,0,0,0.90234375,0.1865234375,0.0390625,0.052734375,1.25,20,27,25,33.75,25,33.75,843.75,1.35
val,val/images/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_1024_6656.png,val/labels/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_1024_6656.txt,512,512,0,1,0.7783203125,0.955078125,0.041015625,0.046875,1.25,21,24,26.25,30,26.25,30,787.5,1.14285714286
val,val/images/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_1024_9728.png,val/labels/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_1024_9728.txt,512,512,0,0,0.1640625,0.5126953125,0.0390625,0.044921875,1.25,20,23,25,28.75,25,28.75,718.75,1.15
val,val/images/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_2560_8192.png,val/labels/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_2560_8192.txt,512,512,0,0,0.1728515625,0.1943359375,0.041015625,0.041015625,1.25,21,21,26.25,26.25,26.25,26.25,689.0625,1
val,val/images/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_3584_0.png,val/labels/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_3584_0.txt,512,512,0,0,0.064453125,0.8447265625,0.05078125,0.044921875,1.25,26,23,32.5,28.75,28.75,32.5,934.375,1.13043478261
val,val/images/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_8192_4608.png,val/labels/GF1_WFV3_E113.4_N17.2_20200703_L2A0004902183_8192_4608.txt,512,512,0,0,0.09375,0.83203125,0.02734375,0.02734375,1.25,14,14,17.5,17.5,17.5,17.5,306.25,1
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10240_9216.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10240_9216.txt,512,512,0,0,0.53515625,0.150390625,0.05078125,0.0390625,1.25,26,20,32.5,25,25,32.5,812.5,1.3
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10752_10240.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10752_10240.txt,512,512,0,0,0.501279863481,0.172020725389,0.0179180887372,0.0165803108808,1.25,9.17406143345,8.48911917098,11.4675767918,10.6113989637,10.6113989637,11.4675767918,121.687032485,1.08068472696
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10752_7168.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_10752_7168.txt,512,512,0,0,0.19140625,0.4482421875,0.0625,0.037109375,1.25,32,19,40,23.75,23.75,40,950,1.68421052632
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_11776_11264.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_11776_11264.txt,512,512,0,0,0.431640625,0.8125,0.0859375,0.05859375,1.25,44,30,55,37.5,37.5,55,2062.5,1.46666666667
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_12288_15201.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_12288_15201.txt,512,512,0,0,0.17578125,0.478515625,0.0703125,0.03515625,1.25,36,18,45,22.5,22.5,45,1012.5,2
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_12800_8192.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_12800_8192.txt,512,512,0,0,0.0263671875,0.5703125,0.052734375,0.03515625,1.25,27,18,33.75,22.5,22.5,33.75,759.375,1.5
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_12800_8192.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_12800_8192.txt,512,512,0,1,0.1298828125,0.546875,0.060546875,0.03125,1.25,31,16,38.75,20,20,38.75,775,1.9375
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_12800.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_12800.txt,512,512,0,0,0.5234375,0.5595703125,0.04296875,0.048828125,1.25,22,25,27.5,31.25,27.5,31.25,859.375,1.13636363636
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_9728.txt,512,512,0,0,0.0859375,0.2548828125,0.0625,0.060546875,1.25,32,31,40,38.75,38.75,40,1550,1.03225806452
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13824_8192.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13824_8192.txt,512,512,0,0,0.4501953125,0.6201171875,0.080078125,0.048828125,1.25,41,25,51.25,31.25,31.25,51.25,1601.5625,1.64
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13824_8192.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13824_8192.txt,512,512,0,1,0.9169921875,0.8076171875,0.076171875,0.048828125,1.25,39,25,48.75,31.25,31.25,48.75,1523.4375,1.56
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14187_5632.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14187_5632.txt,512,512,0,0,0.912109375,0.212890625,0.0546875,0.0546875,1.25,28,28,35,35,35,35,1225,1
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14187_8192.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14187_8192.txt,512,512,0,0,0.2138671875,0.8095703125,0.060546875,0.041015625,1.25,31,21,38.75,26.25,26.25,38.75,1017.1875,1.47619047619
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14699_4608.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14699_4608.txt,512,512,0,0,0.2109375,0.927734375,0.0625,0.04296875,1.25,32,22,40,27.5,27.5,40,1100,1.45454545455
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7168_10752.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7168_10752.txt,512,512,0,0,0.443359375,0.3681640625,0.0703125,0.029296875,1.25,36,15,45,18.75,18.75,45,843.75,2.4
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7168_10752.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7168_10752.txt,512,512,0,1,0.4921875,0.3876953125,0.05859375,0.029296875,1.25,30,15,37.5,18.75,18.75,37.5,703.125,2
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.txt,512,512,0,0,0.5166015625,0.80078125,0.052734375,0.04296875,1.25,27,22,33.75,27.5,27.5,33.75,928.125,1.22727272727
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.txt,512,512,0,1,0.2177734375,0.3046875,0.033203125,0.03515625,1.25,17,18,21.25,22.5,21.25,22.5,478.125,1.05882352941
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.txt,512,512,0,2,0.7529296875,0.5419921875,0.044921875,0.041015625,1.25,23,21,28.75,26.25,26.25,28.75,754.6875,1.09523809524
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9216.txt,512,512,0,3,0.103515625,0.6259765625,0.04296875,0.033203125,1.25,22,17,27.5,21.25,21.25,27.5,584.375,1.29411764706
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9728.txt,512,512,0,0,0.8818359375,0.3759765625,0.041015625,0.044921875,1.25,21,23,26.25,28.75,26.25,28.75,754.6875,1.09523809524
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_7680_9728.txt,512,512,0,1,0.1923828125,0.2001953125,0.044921875,0.029296875,1.25,23,15,28.75,18.75,18.75,28.75,539.0625,1.53333333333
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,0,0.86328125,0.2109375,0.04296875,0.03515625,1.25,22,18,27.5,22.5,22.5,27.5,618.75,1.22222222222
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,1,0.880859375,0.529296875,0.046875,0.03515625,1.25,24,18,30,22.5,22.5,30,675,1.33333333333
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,2,0.447265625,0.5927734375,0.05078125,0.044921875,1.25,26,23,32.5,28.75,28.75,32.5,934.375,1.13043478261
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,3,0.591796875,0.748046875,0.0546875,0.04296875,1.25,28,22,35,27.5,27.5,35,962.5,1.27272727273
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,4,0.0625,0.5849609375,0.046875,0.029296875,1.25,24,15,30,18.75,18.75,30,562.5,1.6
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,5,0.3154296875,0.59765625,0.044921875,0.03515625,1.25,23,18,28.75,22.5,22.5,28.75,646.875,1.27777777778
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,6,0.2763671875,0.857421875,0.048828125,0.03515625,1.25,25,18,31.25,22.5,22.5,31.25,703.125,1.38888888889
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,7,0.251953125,0.98046875,0.05859375,0.0390625,1.25,30,20,37.5,25,25,37.5,937.5,1.5
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,8,0.0126953125,0.7861328125,0.021484375,0.037109375,1.25,11,19,13.75,23.75,13.75,23.75,326.5625,1.72727272727
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12288.txt,512,512,0,9,0.65234375,0.568359375,0.0390625,0.046875,1.25,20,24,25,30,25,30,750,1.2
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12800.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_12800.txt,512,512,0,0,0.064453125,0.0185546875,0.05078125,0.033203125,1.25,26,17,32.5,21.25,21.25,32.5,690.625,1.52941176471
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13312.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13312.txt,512,512,0,0,0.1796875,0.44921875,0.0390625,0.0390625,1.25,20,20,25,25,25,25,625,1
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13312.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13312.txt,512,512,0,1,0.4501953125,0.8193359375,0.037109375,0.037109375,1.25,19,19,23.75,23.75,23.75,23.75,564.0625,1
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13824.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13824.txt,512,512,0,0,0.9833984375,0.875,0.033203125,0.046875,1.25,17,24,21.25,30,21.25,30,637.5,1.41176470588
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13824.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13824.txt,512,512,0,1,0.7392578125,0.712890625,0.052734375,0.04296875,1.25,27,22,33.75,27.5,27.5,33.75,928.125,1.22727272727
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.txt,512,512,0,0,0.03515625,0.1318359375,0.0546875,0.052734375,1.25,28,27,35,33.75,33.75,35,1181.25,1.03703703704
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.txt,512,512,0,1,0.373046875,0.0205078125,0.05859375,0.041015625,1.25,30,21,37.5,26.25,26.25,37.5,984.375,1.42857142857
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.txt,512,512,0,2,0.404296875,0.33203125,0.07421875,0.0625,1.25,38,32,47.5,40,40,47.5,1900,1.1875
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.txt,512,512,0,3,0.2197265625,0.638671875,0.041015625,0.03125,1.25,21,16,26.25,20,20,26.25,525,1.3125
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8704_9728.txt,512,512,0,4,0.939453125,0.7509765625,0.0390625,0.041015625,1.25,20,21,25,26.25,25,26.25,656.25,1.05
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.txt,512,512,0,0,0.2265625,0.6806640625,0.0546875,0.056640625,1.25,28,29,35,36.25,35,36.25,1268.75,1.03571428571
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.txt,512,512,0,1,0.65234375,0.5048828125,0.046875,0.029296875,1.25,24,15,30,18.75,18.75,30,562.5,1.6
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.txt,512,512,0,2,0.712890625,0.4287109375,0.046875,0.044921875,1.25,24,23,30,28.75,28.75,30,862.5,1.04347826087
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_13312.txt,512,512,0,3,0.8115234375,0.3583984375,0.041015625,0.048828125,1.25,21,25,26.25,31.25,26.25,31.25,820.3125,1.19047619048
val,val/images/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_9216.png,val/labels/GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_9728_9216.txt,512,512,0,0,0.609375,0.166015625,0.05859375,0.046875,1.25,30,24,37.5,30,30,37.5,1125,1.25
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_10752_10240.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_10752_10240.txt,512,512,0,0,0.017578125,0.146484375,0.03515625,0.0390625,1.25,18,20,22.5,25,22.5,25,562.5,1.11111111111
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_12288_9216.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_12288_9216.txt,512,512,0,0,0.5205078125,0.7470703125,0.056640625,0.041015625,1.25,29,21,36.25,26.25,26.25,36.25,951.5625,1.38095238095
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_13950_5632.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_13950_5632.txt,512,512,0,0,0.333984375,0.6416015625,0.0546875,0.060546875,1.25,28,31,35,38.75,35,38.75,1356.25,1.10714285714
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_2560_5632.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_2560_5632.txt,512,512,0,0,0.514078498294,0.589637305699,0.0452218430034,0.0331606217617,1.25,23.1535836177,16.978238342,28.9419795222,21.2227979275,21.2227979275,28.9419795222,614.22978302,1.36372120307
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_3584_10240.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_3584_10240.txt,512,512,0,0,0.7734375,0.978515625,0.02734375,0.04296875,1.25,14,22,17.5,27.5,17.5,27.5,481.25,1.57142857143
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_4096_0.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_4096_0.txt,512,512,0,0,0.298828125,0.6904296875,0.03515625,0.052734375,1.25,18,27,22.5,33.75,22.5,33.75,759.375,1.5
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_5120_7168.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_5120_7168.txt,512,512,0,0,0.2109375,0.9755859375,0.0390625,0.048828125,1.25,20,25,25,31.25,25,31.25,781.25,1.25
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_4096.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_4096.txt,512,512,0,0,0.1455078125,0.5537109375,0.052734375,0.068359375,1.25,27,35,33.75,43.75,33.75,43.75,1476.5625,1.2962962963
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_4096.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6144_4096.txt,512,512,0,1,0.6162109375,0.4580078125,0.033203125,0.048828125,1.25,17,25,21.25,31.25,21.25,31.25,664.0625,1.47058823529
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6656_5632.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_6656_5632.txt,512,512,0,0,0.892578125,0.265625,0.046875,0.0390625,1.25,24,20,30,25,25,30,750,1.2
val,val/images/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7168_6656.png,val/labels/GF1_WFV3_E120.2_N22.2_20200710_L2A0004922264_7168_6656.txt,512,512,0,0,0.490234375,0.7099609375,0.03515625,0.048828125,1.25,18,25,22.5,31.25,22.5,31.25,703.125,1.38888888889
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10752_7680.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10752_7680.txt,512,512,0,0,0.179180887372,0.101554404145,0.0170648464164,0.0269430051813,1.25,8.73720136519,13.7948186528,10.9215017065,17.2435233161,10.9215017065,17.2435233161,188.325169322,1.57886010363
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10752_7680.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_10752_7680.txt,512,512,0,1,0.206484641638,0.30518134715,0.018771331058,0.0321243523316,1.25,9.61092150171,16.4476683938,12.0136518771,20.5595854922,12.0136518771,20.5595854922,246.995702842,1.71135186057
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_13824.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_13824.txt,512,512,0,0,0.642578125,0.8828125,0.0390625,0.05859375,1.25,20,30,25,37.5,25,37.5,937.5,1.5
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_13824.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_13824.txt,512,512,0,1,0.4892578125,0.5234375,0.025390625,0.05859375,1.25,13,30,16.25,37.5,16.25,37.5,609.375,2.30769230769
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_14336.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_14336.txt,512,512,0,0,0.818359375,0.7666015625,0.0390625,0.052734375,1.25,20,27,25,33.75,25,33.75,843.75,1.35
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_14336.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_14336.txt,512,512,0,1,0.9853515625,0.61328125,0.029296875,0.05859375,1.25,15,30,18.75,37.5,18.75,37.5,703.125,2
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_14336.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11264_14336.txt,512,512,0,2,0.793088737201,0.536787564767,0.0179180887372,0.0290155440415,1.25,9.17406143345,14.8559585492,11.4675767918,18.5699481865,11.4675767918,18.5699481865,212.952306849,1.61934369603
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_5632.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_5632.txt,512,512,0,0,0.5546875,0.7646484375,0.0390625,0.068359375,1.25,20,35,25,43.75,25,43.75,1093.75,1.75
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_9216.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_11776_9216.txt,512,512,0,0,0.18359375,0.390625,0.0390625,0.05859375,1.25,20,30,25,37.5,25,37.5,937.5,1.5
val,val/images/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_3584.png,val/labels/GF1_WFV3_E121.9_N35.6_20190805_L2A0004161897_12800_3584.txt,512,512,0,0,0.5869140625,0.7421875,0.052734375,0.0625,1.25,27,32,33.75,40,33.75,40,1350,1.18518518519
